store_id,sale_date,gross_sales,net_sales,digital_sales,in_store_sales,transaction_count
S038,2023-12-17,15251.62,14207.2,2787.04,11420.15,938
S039,2023-12-17,19272.48,17852.34,3697.78,14154.56,1323
S040,2023-12-17,21950.9,20399.32,4774.38,15624.94,1355
S041,2023-12-17,17077.98,15683.17,4148.2,11534.97,1081
S042,2023-12-17,14995.51,13969.15,2981.29,10987.86,1001
S043,2023-12-17,17136.64,15694.86,4279.78,11415.08,1033
S044,2023-12-17,17304.43,15982.42,3121.89,12860.53,1180
S045,2023-12-17,13028.92,12037.67,2468.28,9569.39,925
S046,2023-12-17,16265.53,15033.67,3484.93,11548.74,1037
S047,2023-12-17,12847.63,11733.96,3260.44,8473.52,948
S048,2023-12-17,13846.21,12895.63,3230.06,9665.57,980
S049,2023-12-17,19377.23,17722.76,4164.53,13558.23,1119
S050,2023-12-17,14243.94,13091.29,2784.48,10306.82,962
S001,2023-12-18,12321.74,11252.9,3999.01,7253.89,926
S002,2023-12-18,13892.98,12793.09,4139.02,8654.06,1037
S003,2023-12-18,9540.3,8823.81,2651.82,6172.0,703
S004,2023-12-18,16133.69,14965.13,5263.9,9701.22,1079
S005,2023-12-18,14515.51,13354.81,4559.89,8794.92,1056
S006,2023-12-18,17301.94,15884.0,4718.73,11165.27,1230
S007,2023-12-18,12779.33,11752.87,3483.91,8268.96,971
S008,2023-12-18,10695.12,9869.14,2681.32,7187.82,684
S009,2023-12-18,13641.2,12699.39,4074.31,8625.08,901
S010,2023-12-18,18361.11,17072.26,5952.04,11120.23,1077
S011,2023-12-18,10165.19,9449.93,3144.5,6305.43,750
S012,2023-12-18,13300.07,12488.11,4004.07,8484.04,901
S013,2023-12-18,15338.76,14293.97,5031.78,9262.19,1120
S014,2023-12-18,16958.02,15608.67,4958.95,10649.72,1200
S015,2023-12-18,19006.72,17694.99,6340.61,11354.38,1466
S016,2023-12-18,14385.33,13343.52,4308.8,9034.72,939
S017,2023-12-18,16530.52,15043.76,4455.71,10588.05,1240
S018,2023-12-18,16208.01,15004.21,5472.42,9531.79,1108
S019,2023-12-18,13542.34,12616.73,3664.12,8952.62,904
S020,2023-12-18,16259.69,15128.48,4457.57,10670.91,978
S021,2023-12-18,13083.79,12087.93,4230.15,7857.78,761
S022,2023-12-18,18458.54,17105.22,5712.04,11393.18,1222
S023,2023-12-18,12424.45,11324.18,3663.39,7660.79,858
S024,2023-12-18,10079.15,9359.22,3407.32,5951.91,610
S025,2023-12-18,9802.8,9198.88,2831.36,6367.51,610
S026,2023-12-18,9138.85,8318.5,2714.62,5603.88,667
S027,2023-12-18,15872.98,14711.14,4744.11,9967.03,1146
S028,2023-12-18,12896.34,12064.09,4215.49,7848.6,759
S029,2023-12-18,10630.55,9689.48,3277.57,6411.91,761
S030,2023-12-18,14226.26,13019.09,3708.77,9310.32,1038
S031,2023-12-18,8995.73,8230.42,2552.75,5677.67,595
S032,2023-12-18,11665.16,10780.57,3134.66,7645.91,694
S033,2023-12-18,9794.05,9135.36,3111.79,6023.57,642
S034,2023-12-18,12691.57,11883.42,3682.0,8201.42,784
S035,2023-12-18,14005.5,13074.01,4719.92,8354.1,895
S036,2023-12-18,11630.72,10632.05,3929.0,6703.05,700
S037,2023-12-18,12646.23,11680.65,4072.42,7608.23,811
S038,2023-12-18,12939.04,11854.49,4001.84,7852.64,790
S039,2023-12-18,17965.59,16781.64,5150.18,11631.47,1096
S040,2023-12-18,17731.7,16335.03,5497.01,10838.02,1256
S041,2023-12-18,14357.7,13119.02,3896.9,9222.12,985
S042,2023-12-18,12357.81,11425.25,4124.08,7301.17,943
S043,2023-12-18,15301.75,14329.15,5029.93,9299.22,1011
S044,2023-12-18,14695.25,13737.21,4753.33,8983.88,1091
S045,2023-12-18,11058.24,10237.47,3660.73,6576.74,733
S046,2023-12-18,12741.7,11842.34,4339.46,7502.88,818
S047,2023-12-18,11629.19,10768.86,3921.83,6847.03,879
S048,2023-12-18,12510.55,11636.59,4165.42,7471.17,744
S049,2023-12-18,16229.19,15253.2,4864.74,10388.46,1090
S050,2023-12-18,11902.78,11156.55,3935.84,7220.71,903
S001,2023-12-19,13702.71,12713.29,3934.26,8779.03,883
S002,2023-12-19,13511.29,12368.17,4399.27,7968.9,975
S003,2023-12-19,10210.76,9579.12,2857.38,6721.74,680
S004,2023-12-19,16299.92,15070.16,4780.49,10289.68,1011
S005,2023-12-19,13876.8,12667.84,3821.54,8846.29,828
S006,2023-12-19,18033.18,16466.58,5583.88,10882.7,1268
S007,2023-12-19,12643.88,11733.07,3262.88,8470.19,902
S008,2023-12-19,10811.56,10074.28,2947.53,7126.75,815
S009,2023-12-19,14096.82,13015.46,3658.27,9357.19,1035
S010,2023-12-19,19976.59,18537.46,5382.39,13155.07,1323
S011,2023-12-19,10919.81,10161.64,3043.07,7118.58,651
S012,2023-12-19,13485.24,12466.27,3675.06,8791.2,983
S013,2023-12-19,16364.0,14918.78,5257.39,9661.4,1050
S014,2023-12-19,18346.09,17009.57,6086.03,10923.54,1193
S015,2023-12-19,18035.69,16772.78,5356.2,11416.58,1310
S016,2023-12-19,14872.29,13897.16,4016.91,9880.25,968
S017,2023-12-19,15924.78,14523.67,4039.53,10484.14,1128
S018,2023-12-19,15444.3,14400.83,4003.49,10397.33,1054
S019,2023-12-19,14340.04,13289.35,3864.13,9425.22,876
S020,2023-12-19,16133.74,15078.55,4988.8,10089.75,1117
S021,2023-12-19,14219.4,13103.58,4333.41,8770.17,990
S022,2023-12-19,17361.71,16073.16,4369.15,11704.01,1105
S023,2023-12-19,12290.28,11412.85,3470.52,7942.34,783
S024,2023-12-19,10459.21,9715.13,3580.41,6134.72,666
S025,2023-12-19,10332.86,9577.88,2677.78,6900.1,691
S026,2023-12-19,10157.74,9260.83,3385.18,5875.65,706
S027,2023-12-19,14516.73,13266.34,3931.28,9335.06,1029
S028,2023-12-19,14567.54,13439.2,4173.9,9265.3,935
S029,2023-12-19,10216.65,9515.98,3309.02,6206.96,663
S030,2023-12-19,13598.56,12375.76,4446.58,7929.18,815
S031,2023-12-19,9596.08,9012.59,2613.53,6399.06,618
S032,2023-12-19,11146.09,10356.48,2892.99,7463.49,822
S033,2023-12-19,10031.36,9258.02,2940.48,6317.53,732
S034,2023-12-19,13834.55,12947.79,4471.88,8475.9,1073
S035,2023-12-19,14030.37,12995.27,3508.73,9486.53,951
S036,2023-12-19,10802.8,9980.44,2939.66,7040.78,811
S037,2023-12-19,12376.92,11430.29,3948.13,7482.17,759
S038,2023-12-19,14356.67,13144.88,3632.75,9512.13,1079
S039,2023-12-19,17459.26,16314.1,4831.15,11482.95,1179
S040,2023-12-19,16834.02,15458.86,5410.17,10048.69,1130
S041,2023-12-19,16096.93,14940.49,4492.18,10448.31,1057
S042,2023-12-19,13754.75,12552.65,4090.23,8462.42,896
S043,2023-12-19,13467.38,12450.81,4545.1,7905.7,861
S044,2023-12-19,15302.84,13993.89,4401.27,9592.62,1118
S045,2023-12-19,12588.18,11587.2,4147.23,7439.97,766
S046,2023-12-19,14044.37,13113.29,4742.58,8370.71,986
S047,2023-12-19,11130.07,10224.25,3293.9,6930.35,754
S048,2023-12-19,11822.49,11024.86,4033.51,6991.35,817
S049,2023-12-19,15886.97,14931.86,5518.03,9413.83,1083
S050,2023-12-19,11341.85,10547.55,3532.68,7014.87,671
S001,2023-12-20,13454.0,12270.39,4199.32,8071.08,884
S002,2023-12-20,12172.92,11399.13,4006.84,7392.29,925
S003,2023-12-20,9935.9,9122.47,3081.28,6041.18,599
S004,2023-12-20,18179.94,16868.03,5465.4,11402.63,1253
S005,2023-12-20,15125.63,14078.26,4132.9,9945.36,1067
S006,2023-12-20,19463.15,17817.69,5474.48,12343.22,1471
S007,2023-12-20,12007.62,11128.81,3365.5,7763.31,726
S008,2023-12-20,10399.45,9758.18,3174.1,6584.08,774
S009,2023-12-20,14237.97,13057.09,4084.96,8972.13,1080
S010,2023-12-20,18470.44,16947.19,6255.07,10692.12,1251
S011,2023-12-20,11198.99,10465.83,3160.72,7305.11,787
S012,2023-12-20,12866.88,11995.57,3695.83,8299.74,766
S013,2023-12-20,15774.02,14796.23,4945.34,9850.88,947
S014,2023-12-20,17881.92,16294.63,5427.65,10866.98,1042
S015,2023-12-20,17085.01,15709.69,5618.29,10091.39,1006
S016,2023-12-20,14993.98,13943.11,3948.83,9994.28,922
S017,2023-12-20,16005.85,14857.06,5411.66,9445.4,1234
S018,2023-12-20,16776.51,15751.01,5282.93,10468.08,990
S019,2023-12-20,14548.68,13307.71,4169.55,9138.16,1099
S020,2023-12-20,16803.35,15406.67,5599.74,9806.94,1073
S021,2023-12-20,13656.26,12560.84,3662.13,8898.72,976
S022,2023-12-20,18063.45,16780.43,6074.18,10706.25,1361
S023,2023-12-20,12275.85,11431.68,3514.05,7917.63,864
S024,2023-12-20,10811.29,9997.18,3128.61,6868.56,721
S025,2023-12-20,10376.15,9676.91,3096.88,6580.03,646
S026,2023-12-20,10215.05,9534.78,2592.11,6942.67,641
S027,2023-12-20,15795.97,14782.63,4174.13,10608.5,951
S028,2023-12-20,13889.15,12724.13,3739.62,8984.51,815
S029,2023-12-20,10534.52,9767.74,2721.69,7046.05,736
S030,2023-12-20,13102.44,12033.0,4175.23,7857.78,759
S031,2023-12-20,9403.86,8828.18,3132.75,5695.43,666
S032,2023-12-20,12224.17,11179.54,3795.0,7384.54,824
S033,2023-12-20,10466.94,9791.33,2760.49,7030.84,746
S034,2023-12-20,12729.29,11725.68,3285.8,8439.88,839
S035,2023-12-20,12757.31,11978.1,3290.58,8687.52,790
S036,2023-12-20,10543.7,9663.47,3357.41,6306.05,688
S037,2023-12-20,13728.87,12854.58,4004.71,8849.86,1004
S038,2023-12-20,12824.62,11933.96,3671.44,8262.51,980
S039,2023-12-20,16129.58,14831.89,4704.33,10127.57,1008
S040,2023-12-20,18137.66,16666.79,5041.99,11624.8,1160
S041,2023-12-20,14822.13,13881.37,5005.88,8875.49,1119
S042,2023-12-20,13826.16,12828.36,3758.96,9069.4,892
S043,2023-12-20,15298.64,14132.76,4609.49,9523.26,962
S044,2023-12-20,13771.71,12824.54,3715.31,9109.23,806
S045,2023-12-20,12072.11,11004.27,3970.87,7033.4,882
S046,2023-12-20,12945.44,12026.71,3352.86,8673.86,817
S047,2023-12-20,11261.34,10382.89,3626.52,6756.37,669
S048,2023-12-20,11378.72,10520.3,3283.77,7236.53,861
S049,2023-12-20,16355.08,15315.58,4317.23,10998.35,1180
S050,2023-12-20,12208.81,11465.16,3102.89,8362.27,818
S001,2023-12-21,13346.01,12319.52,3380.01,8939.5,978
S002,2023-12-21,12492.99,11586.9,4143.22,7443.69,852
S003,2023-12-21,9196.64,8507.95,2589.6,5918.35,654
S004,2023-12-21,16846.0,15760.03,4618.08,11141.96,1030
S005,2023-12-21,14086.08,12979.47,4627.28,8352.19,889
S006,2023-12-21,18728.38,17085.93,5807.24,11278.7,1248
S007,2023-12-21,12433.88,11366.61,3317.71,8048.9,863
S008,2023-12-21,11196.13,10353.66,2857.54,7496.12,690
S009,2023-12-21,14526.58,13545.22,4998.61,8546.6,864
S010,2023-12-21,19741.88,18153.16,5463.54,12689.62,1233
S011,2023-12-21,10976.67,10267.9,3072.99,7194.92,756
S012,2023-12-21,11915.94,10971.97,3439.65,7532.31,870
S013,2023-12-21,15004.97,14078.61,4354.66,9723.95,1047
S014,2023-12-21,17621.62,16564.02,5241.22,11322.8,1203
S015,2023-12-21,18866.86,17389.2,5122.76,12266.43,1352
S016,2023-12-21,14208.65,13065.54,4102.07,8963.47,1017
S017,2023-12-21,17443.15,16161.44,4595.98,11565.47,1278
S018,2023-12-21,15213.02,14100.63,4758.75,9341.88,890
S019,2023-12-21,14576.13,13578.18,4882.24,8695.94,1002
S020,2023-12-21,15116.67,14087.44,4783.92,9303.53,1100
S021,2023-12-21,13081.4,12241.61,3351.27,8890.34,1016
S022,2023-12-21,17633.61,16532.02,5827.29,10704.73,1286
S023,2023-12-21,13560.52,12465.5,3767.18,8698.32,787
S024,2023-12-21,10601.88,9865.45,3279.98,6585.47,698
S025,2023-12-21,10474.95,9791.5,2713.11,7078.39,782
S026,2023-12-21,10385.58,9633.26,3130.22,6503.04,697
S027,2023-12-21,15208.29,14054.05,4195.63,9858.42,940
S028,2023-12-21,13564.54,12706.55,3553.13,9153.42,855
S029,2023-12-21,10694.23,9850.1,3559.07,6291.03,722
S030,2023-12-21,14476.25,13339.42,3842.92,9496.5,1005
S031,2023-12-21,9719.35,9103.89,2462.68,6641.22,634
S032,2023-12-21,12401.83,11540.57,4226.19,7314.38,826
S033,2023-12-21,9812.2,9012.8,3143.24,5869.56,620
S034,2023-12-21,13260.51,12218.71,3599.62,8619.09,1007
S035,2023-12-21,13301.95,12313.81,3795.7,8518.11,776
S036,2023-12-21,11222.87,10470.62,3142.51,7328.11,685
S037,2023-12-21,12759.1,11981.26,4433.0,7548.26,835
S038,2023-12-21,12924.41,12119.61,3371.4,8748.21,913
S039,2023-12-21,16709.92,15280.2,4260.63,11019.57,1021
S040,2023-12-21,17127.47,15908.85,4798.89,11109.96,1013
S041,2023-12-21,14118.57,13090.84,4742.08,8348.76,862
S042,2023-12-21,13747.73,12660.89,4230.07,8430.81,1015
S043,2023-12-21,15187.76,14116.98,5079.13,9037.84,892
S044,2023-12-21,13943.02,13094.13,4541.38,8552.76,1025
S045,2023-12-21,11908.5,11115.8,3378.36,7737.44,769
S046,2023-12-21,13034.28,11941.27,4095.66,7845.61,793
S047,2023-12-21,11963.03,11118.94,4075.9,7043.03,733
S048,2023-12-21,11707.12,10870.87,3793.97,7076.9,751
S049,2023-12-21,15314.06,13963.91,4931.99,9031.92,1020
S050,2023-12-21,11962.83,11165.24,3858.19,7307.05,736
S001,2023-12-22,15015.44,14087.94,4339.85,9748.09,982
S002,2023-12-22,13827.44,12954.9,3854.22,9100.68,885
S003,2023-12-22,10150.87,9417.56,2752.91,6664.65,669
S004,2023-12-22,17709.04,16345.29,5448.41,10896.88,1265
S005,2023-12-22,16413.27,14996.34,5248.58,9747.77,982
S006,2023-12-22,21250.88,19617.92,6238.84,13379.08,1626
S007,2023-12-22,14326.53,13162.84,4239.32,8923.52,1080
S008,2023-12-22,12028.38,11110.34,4056.01,7054.33,831
S009,2023-12-22,14113.04,13125.39,4068.13,9057.26,1088
S010,2023-12-22,21891.01,20301.02,6617.41,13683.61,1446
S011,2023-12-22,11602.9,10635.15,3499.8,7135.35,862
S012,2023-12-22,13188.87,12019.11,3905.62,8113.49,964
S013,2023-12-22,16929.66,15615.6,5160.63,10454.97,1057
S014,2023-12-22,18641.15,17434.92,5564.23,11870.69,1298
S015,2023-12-22,19684.78,18281.11,5289.38,12991.73,1478
S016,2023-12-22,16946.85,15571.75,5422.36,10149.39,1085
S017,2023-12-22,18916.67,17243.07,5507.07,11736.0,1316
S018,2023-12-22,18739.01,17582.16,6474.36,11107.8,1174
S019,2023-12-22,15217.81,13927.18,4672.17,9255.01,885
S020,2023-12-22,16326.33,15257.46,4316.56,10940.9,983
S021,2023-12-22,15523.01,14390.9,4187.06,10203.84,1081
S022,2023-12-22,20412.23,18638.65,5839.09,12799.56,1391
S023,2023-12-22,14583.88,13534.24,3904.47,9629.76,990
S024,2023-12-22,11867.51,10928.12,3252.77,7675.35,718
S025,2023-12-22,10438.81,9810.4,3461.81,6348.59,719
S026,2023-12-22,11353.97,10583.04,3687.54,6895.5,873
S027,2023-12-22,15737.87,14382.51,3984.88,10397.63,912
S028,2023-12-22,16159.58,14805.07,4766.4,10038.67,1025
S029,2023-12-22,10953.11,10095.13,3363.4,6731.73,697
S030,2023-12-22,15122.88,13938.69,4554.72,9383.98,896
S031,2023-12-22,9753.37,9039.04,3245.46,5793.59,565
S032,2023-12-22,13504.02,12634.52,3907.55,8726.97,1028
S033,2023-12-22,11026.2,10183.51,3519.49,6664.02,830
S034,2023-12-22,14671.06,13382.55,4753.75,8628.8,869
S035,2023-12-22,15308.67,14021.83,3826.28,10195.55,1113
S036,2023-12-22,12024.23,11086.34,3315.4,7770.94,853
S037,2023-12-22,14054.87,13191.33,4414.13,8777.2,1089
S038,2023-12-22,14120.66,13245.68,4072.45,9173.23,915
S039,2023-12-22,19655.92,18367.92,5733.12,12634.8,1220
S040,2023-12-22,18240.81,16976.5,5196.87,11779.63,1297
S041,2023-12-22,16957.36,15746.89,5154.62,10592.27,1068
S042,2023-12-22,13960.0,12832.36,3576.66,9255.7,911
S043,2023-12-22,16791.73,15763.33,4342.07,11421.26,991
S044,2023-12-22,16930.99,15788.93,4609.81,11179.13,1170
S045,2023-12-22,12863.98,11800.06,3854.42,7945.64,815
S046,2023-12-22,15953.12,14586.49,4407.79,10178.69,1151
S047,2023-12-22,12337.71,11484.19,4088.72,7395.47,780
S048,2023-12-22,12357.3,11495.24,3682.93,7812.31,726
S049,2023-12-22,16281.01,15238.64,5210.58,10028.06,1211
S050,2023-12-22,12616.05,11686.98,3876.81,7810.17,879
S001,2023-12-23,16229.18,14826.1,3628.95,11197.15,1230
S002,2023-12-23,16958.75,15818.42,3591.51,12226.91,1066
S003,2023-12-23,12146.93,11261.75,3055.85,8205.89,878
S004,2023-12-23,19444.98,17760.79,4492.18,13268.6,1262
S005,2023-12-23,17000.75,15739.48,3483.34,12256.14,1169
S006,2023-12-23,21294.18,19733.59,3826.4,15907.19,1420
S007,2023-12-23,16282.23,15114.32,3839.16,11275.16,1096
S008,2023-12-23,12834.78,11818.6,3006.99,8811.61,784
S009,2023-12-23,17701.02,16186.07,3602.82,12583.25,1146
S010,2023-12-23,23827.76,22345.8,5158.69,17187.11,1799
S011,2023-12-23,13223.14,12253.15,2391.4,9861.75,836
S012,2023-12-23,16443.88,15386.49,4212.29,11174.2,1137
S013,2023-12-23,18284.68,16690.78,3400.78,13290.0,1084
S014,2023-12-23,21906.62,20061.13,5158.71,14902.42,1373
S015,2023-12-23,22365.75,20532.9,5301.6,15231.29,1474
S016,2023-12-23,18307.85,17149.29,3816.15,13333.14,1240
S017,2023-12-23,20096.37,18358.33,3809.12,14549.22,1454
S018,2023-12-23,18681.63,17215.88,4292.18,12923.69,1235
S019,2023-12-23,18240.61,16772.04,4560.49,12211.55,1156
S020,2023-12-23,18169.76,16988.85,3509.62,13479.23,1301
S021,2023-12-23,16575.68,15207.01,3172.24,12034.77,1120
S022,2023-12-23,23973.56,22208.13,5179.8,17028.34,1535
S023,2023-12-23,15972.77,14758.99,4126.51,10632.48,1083
S024,2023-12-23,12359.28,11469.87,3137.52,8332.35,842
S025,2023-12-23,13117.6,12217.27,2597.11,9620.16,952
S026,2023-12-23,11701.85,10991.43,2282.53,8708.9,852
S027,2023-12-23,17825.06,16735.64,3620.69,13114.95,1056
S028,2023-12-23,17918.68,16507.1,3910.51,12596.6,1363
S029,2023-12-23,12171.22,11307.89,2329.73,8978.16,720
S030,2023-12-23,15960.53,14686.37,3766.1,10920.27,927
S031,2023-12-23,12117.75,11158.1,2789.34,8368.77,830
S032,2023-12-23,13437.41,12260.66,3354.33,8906.33,873
S033,2023-12-23,12787.25,11718.52,2942.92,8775.6,872
S034,2023-12-23,15383.06,14155.07,2969.25,11185.82,1132
S035,2023-12-23,16109.13,14767.1,3206.96,11560.13,945
S036,2023-12-23,14014.9,13137.47,2506.97,10630.49,900
S037,2023-12-23,15799.08,14664.7,3423.95,11240.76,1084
S038,2023-12-23,15840.59,14644.39,4176.45,10467.94,1203
S039,2023-12-23,19609.25,17959.99,4389.24,13570.75,1454
S040,2023-12-23,20366.51,19026.44,3781.28,15245.16,1310
S041,2023-12-23,19546.45,17897.8,5181.38,12716.42,1273
S042,2023-12-23,16928.08,15847.41,3979.52,11867.89,1146
S043,2023-12-23,17390.97,16328.53,4412.69,11915.83,1071
S044,2023-12-23,18076.14,16605.88,3858.35,12747.53,1158
S045,2023-12-23,14695.34,13588.53,3791.72,9796.81,1051
S046,2023-12-23,17281.56,16201.97,3760.36,12441.61,1348
S047,2023-12-23,14092.15,12925.99,3195.81,9730.19,889
S048,2023-12-23,14875.54,13710.01,2984.15,10725.86,919
S049,2023-12-23,18525.95,16962.06,3276.08,13685.98,1210
S050,2023-12-23,14030.36,12967.15,3566.83,9400.33,893
S001,2023-12-24,21917.5,20387.95,5498.05,14889.9,1514
S002,2023-12-24,21655.14,20121.02,4104.13,16016.89,1484
S003,2023-12-24,14386.86,13272.73,2647.92,10624.8,889
S004,2023-12-24,26372.42,24233.41,6405.94,17827.47,1731
S005,2023-12-24,22522.83,20631.23,5357.08,15274.15,1369
S006,2023-12-24,30496.66,27933.71,5867.22,22066.5,2040
S007,2023-12-24,21628.39,19984.44,4534.98,15449.46,1508
S008,2023-12-24,16452.62,14977.57,3134.85,11842.72,1245
S009,2023-12-24,22707.74,20905.71,4614.37,16291.34,1699
S010,2023-12-24,28582.15,26782.04,5980.82,20801.21,1843
S011,2023-12-24,17495.59,16127.6,3172.79,12954.81,1111
S012,2023-12-24,20633.69,19330.14,3768.48,15561.67,1496
S013,2023-12-24,24460.49,22693.68,4565.74,18127.95,1758
S014,2023-12-24,27386.95,24945.65,6324.46,18621.2,1946
S015,2023-12-24,28131.83,25981.95,6951.59,19030.36,1667
S016,2023-12-24,23603.22,21502.87,6180.99,15321.89,1780
S017,2023-12-24,26951.45,25120.69,5753.29,19367.4,1649
S018,2023-12-24,24737.9,23227.71,5347.76,17879.95,1469
S019,2023-12-24,24402.32,22717.07,5136.83,17580.24,1520
S020,2023-12-24,26408.43,24682.79,5783.09,18899.7,1856
S021,2023-12-24,22422.24,21036.97,4253.13,16783.84,1447
S022,2023-12-24,29195.84,27422.24,5663.69,21758.54,2226
S023,2023-12-24,20207.35,18505.87,5242.38,13263.49,1451
S024,2023-12-24,17605.49,16545.74,3240.1,13305.64,1351
S025,2023-12-24,15868.24,14825.59,3646.01,11179.58,980
S026,2023-12-24,16056.01,14740.58,3105.96,11634.62,984
S027,2023-12-24,23417.48,21875.0,6140.84,15734.16,1755
S028,2023-12-24,21394.55,19649.06,3974.26,15674.8,1517
S029,2023-12-24,15930.33,14897.59,3516.44,11381.15,1051
S030,2023-12-24,20772.62,18938.36,4932.55,14005.81,1550
S031,2023-12-24,14413.64,13508.02,3725.11,9782.91,854
S032,2023-12-24,17570.78,16372.81,4670.56,11702.25,1355
S033,2023-12-24,16579.53,15353.95,3273.12,12080.83,1145
S034,2023-12-24,20397.93,18996.47,4714.8,14281.66,1424
S035,2023-12-24,19875.42,18250.53,3866.86,14383.67,1481
S036,2023-12-24,17474.21,15963.77,3107.59,12856.18,1318
S037,2023-12-24,19780.55,18393.8,5112.76,13281.04,1319
S038,2023-12-24,21776.13,20315.27,4488.83,15826.43,1498
S039,2023-12-24,27840.43,26075.98,5316.46,20759.51,1917
S040,2023-12-24,29635.72,27318.78,7731.83,19586.95,2212
S041,2023-12-24,24824.08,22940.82,4521.15,18419.67,1669
S042,2023-12-24,19715.56,18522.69,5036.51,13486.17,1420
S043,2023-12-24,23267.75,21499.29,4689.6,16809.69,1555
S044,2023-12-24,22652.64,21256.42,4800.27,16456.15,1557
S045,2023-12-24,18969.8,17477.34,4609.03,12868.3,1350
S046,2023-12-24,21409.8,19542.82,4093.99,15448.83,1413
S047,2023-12-24,18582.69,17371.66,4657.07,12714.59,1274
S048,2023-12-24,20035.95,18821.97,4677.39,14144.58,1392
S049,2023-12-24,25551.03,23418.25,5750.98,17667.26,1593
S050,2023-12-24,17329.42,15833.54,3965.38,11868.16,1171
S001,2023-12-25,17764.4,16202.39,5342.04,10860.36,1113
S002,2023-12-25,17571.66,16134.66,5438.08,10696.58,1108
S003,2023-12-25,12805.85,11801.65,3668.99,8132.66,830
S004,2023-12-25,22000.08,20176.55,5705.51,14471.04,1672
S005,2023-12-25,20549.17,18980.86,6025.43,12955.43,1256
S006,2023-12-25,24053.45,22065.16,6660.6,15404.56,1422
S007,2023-12-25,18412.75,17040.42,5421.53,11618.89,1195
S008,2023-12-25,14330.09,13059.69,3965.01,9094.68,908
S009,2023-12-25,19062.83,17570.14,5152.33,12417.81,1237
S010,2023-12-25,26236.72,24002.0,7164.19,16837.81,1760
S011,2023-12-25,14098.56,13056.78,4528.87,8527.91,1032
S012,2023-12-25,17738.62,16476.36,5922.61,10553.75,1067
S013,2023-12-25,21929.44,19957.02,6662.44,13294.58,1267
S014,2023-12-25,26142.16,24115.3,7994.96,16120.34,1816
S015,2023-12-25,22563.14,20943.77,6065.41,14878.36,1442
S016,2023-12-25,19332.99,17614.74,5941.7,11673.04,1392
S017,2023-12-25,21664.98,20359.78,7526.4,12833.38,1280
S018,2023-12-25,20776.75,19045.19,6173.33,12871.86,1265
S019,2023-12-25,19370.91,18161.7,6160.58,12001.12,1379
S020,2023-12-25,21625.21,19906.25,7250.65,12655.59,1544
S021,2023-12-25,19200.56,17710.57,6228.1,11482.47,1261
S022,2023-12-25,25128.76,22899.27,8364.87,14534.4,1886
S023,2023-12-25,18471.37,17282.03,4835.13,12446.9,1195
S024,2023-12-25,14795.58,13516.11,4711.79,8804.32,1112
S025,2023-12-25,12823.8,11859.54,3300.27,8559.27,961
S026,2023-12-25,13230.21,12233.26,3988.8,8244.46,966
S027,2023-12-25,21164.46,19585.89,5941.64,13644.25,1269
S028,2023-12-25,18053.39,16958.74,5394.35,11564.39,1096
S029,2023-12-25,13395.56,12445.87,3843.55,8602.32,972
S030,2023-12-25,18246.09,16761.47,4824.69,11936.79,1285
S031,2023-12-25,12817.04,11825.64,3544.94,8280.7,950
S032,2023-12-25,14925.43,14025.39,4883.13,9142.27,875
S033,2023-12-25,13732.01,12786.39,3633.62,9152.77,1050
S034,2023-12-25,17773.56,16697.59,5262.22,11435.37,1126
